,tweet_date,tweet_id,text,user_id,username,userLocation,followersCount,friendsCount,statusesCount,favouriteCount,verified
751,Thu Dec 13 00:23:07 +0000 2018,1073010389271498752,RT @BurgerKing: brb going to McDonald’s,3311675131,natasha 🎲,9th circle of hell,123,173,3144,8993,False
752,Thu Dec 13 00:23:14 +0000 2018,1073010419512631298,The one in downtown Waukegan,629159340,jocelyne,,778,254,34569,54521,False
753,Thu Dec 13 00:23:14 +0000 2018,1073010419596492800,"Ele é um palhaço feio que da medo, fim",760983240652034048,Isabelle,,447,262,5284,2646,False
754,Thu Dec 13 00:23:14 +0000 2018,1073010421349572608,RT @Troyavision: almost crashed pulling up to McDonald’s https://t.co/xcqZfPvmkR,157075789,Michael is Toxic 🦠,"Chico, CA",595,562,46879,19652,False
755,Thu Dec 13 00:23:15 +0000 2018,1073010425057435648,RT @ElenaaGutierrez: @Imhm13 @costular ¿Sólo hay un McDonald's? ¿No hay Mercadona? ¿Y entonces dónde compran la comida? Yo pensaba que en L…,362687163,costular,Canarias,430,317,11937,6330,False
756,Thu Dec 13 00:23:24 +0000 2018,1073010464110592000,(500) !,942365179710500869,💫,"West Hollywood, CA Chicaco, IL",664,374,6734,83793,False
757,Thu Dec 13 00:23:28 +0000 2018,1073010481160511489,Hoy fui a plaza a comprar ropa para la fiesta de mi sobrino y termine comiendo en McDonald’s porque no encontré nada,841644976094216192,Itzamari Macegoza,Xalapa,23,65,67,59,False
758,Thu Dec 13 00:23:31 +0000 2018,1073010493353119744,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,3310839523,itsyagirlspookynoodles 🍝,,194,238,3005,6761,False
759,Thu Dec 13 00:23:33 +0000 2018,1073010500349259776,got mcdonald’s three times today so much for my water diet,3217237130,jus,x7,4571,269,41078,198243,False
760,Thu Dec 13 00:23:37 +0000 2018,1073010516426137600,RT @tyrickxsunkett: (500) ! https://t.co/IZdZoHWRAP,942365179710500869,💫,"West Hollywood, CA Chicaco, IL",664,374,6735,83793,False
761,Thu Dec 13 00:23:39 +0000 2018,1073010525183725568,RT @breaking9111: SHOCK VIDEO: Elderly Woman Run Over By Scumbag at Florida McDonald’s - https://t.co/a6IO2Lw3Yz,28064611,Cat Chi,United States,6234,2651,266951,146732,False
762,Thu Dec 13 00:23:45 +0000 2018,1073010549796077568,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,1036101335907794945,➭  ᴶᴱᴺᴺ,"Santo Domingo Oeste, Dominican",18,34,567,914,False
763,Thu Dec 13 00:23:47 +0000 2018,1073010557966524416,Some fresh McDonald nuggets would be clutch rn 🤤,2693271640,M🌹,,574,308,13623,936,False
764,Thu Dec 13 00:23:48 +0000 2018,1073010564371234816,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,332550607,Brennah Partridge,,646,464,7004,6558,False
765,Thu Dec 13 00:23:52 +0000 2018,1073010580917760000,@Romanarcher95 @OfItami @anitcode_azzy @ClanCosplay Oh i forgot I'm at McDonald's be there in 5min. Stay warm,1072917836174163974,Josh Redden,"Myrtle Beach, SC",4,2,20,5,False
766,Thu Dec 13 00:23:54 +0000 2018,1073010586630479872,@jenniferm_q Yeah because working at McDonald's is exactly the same than being penetrated 30 times a day to pay your pimp,255040565,Joan,València,931,428,146284,61041,False
767,Thu Dec 13 00:23:53 +0000 2018,1073010584730419201,"Him: I think I smell french fries.
Me: Its not french fries. 
Him: You sure? I do have a better sense of smell.
Me:… https://t.co/OeqIVA3YDD",458757597,Kenny ツ  🎧 🥅🏒,Boston,16474,10967,146341,148034,False
768,Thu Dec 13 00:24:07 +0000 2018,1073010642070646784,@Redpainter1 Uber Eats delivers McDonald's,952925124302221312,Fox News is Fake News,,2438,2947,43385,41047,False
769,Thu Dec 13 00:24:13 +0000 2018,1073010669883019264,RT @nothinbutlag: currently posted up in the McDonald’s parking lot watching windows startup sound videos while on the verge of puking http…,1010816623169527808,✨ 𝓈𝒽𝒶𝑔𝒶𝓎 ✨,omw to hell,8,28,668,196,False
770,Thu Dec 13 00:24:16 +0000 2018,1073010680985456641,"@DreamCatchSteph @1Million @lvp_iam_me i can actually buy me a sausage mcmuffin at mcdonald’s, but imma pay it forw… https://t.co/ZTBFjpu6Kr",835718824683012096,panda,space monkey,129,54,552,241,False
771,Thu Dec 13 00:24:18 +0000 2018,1073010688589611008,@Wendys thoughts?,775413374792282112,Santa-Semiah,"Riverside, California",33,165,864,2883,False
772,Thu Dec 13 00:24:21 +0000 2018,1073010703504617472,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",358054676,cotton,"Johor - Kedah, Malaysia",756,451,52760,11471,False
773,Thu Dec 13 00:24:24 +0000 2018,1073010713088516101,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1606156596,aileen🦋,Los Angeles,324,206,13276,15341,False
774,Thu Dec 13 00:24:25 +0000 2018,1073010716720947200,RT @LookItsDomo: McDonald’s Park Hialeah FL https://t.co/Kfojx3Sx37,581508015,Edwin 🤘🏻💥,"Miami, Florida ",2299,1976,46854,84639,False
775,Thu Dec 13 00:24:25 +0000 2018,1073010719145246720,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,269605881,Jordan Baker,"Raleigh, NC",287,977,28957,27751,False
776,Thu Dec 13 00:24:31 +0000 2018,1073010745451921408,RT @30SecFight: When McDonald's try to give you 1 BBQ Sauce for your 20 Nuggets 💀 https://t.co/vNrvaMYNX3,3768322360,HTXACE,"Houston, TX",75,1127,2231,2306,False
777,Thu Dec 13 00:24:32 +0000 2018,1073010747163078657,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",754488212224024576,Ummu Syafiqah,,21,50,1922,2632,False
778,Thu Dec 13 00:24:35 +0000 2018,1073010758760439808,@bobgatesHD3024 🧡HAPPY BIRTHDAY🎂 Didn’t forget about you‼️,2407498028,Kali Terry-SM #3016,"Kansas City, MO",1997,3148,1160,7872,False
779,Thu Dec 13 00:24:37 +0000 2018,1073010767878938626,RT @30SecFight: When McDonald's try to give you 1 BBQ Sauce for your 20 Nuggets 💀 https://t.co/vNrvaMYNX3,1055578700207607808,wyatt,,1025,197,4364,364,False
780,Thu Dec 13 00:24:37 +0000 2018,1073010769623683073,RT @Jaack: Just bumped into Liverpool goalkeeper Alisson in McDonald’s. He ordered a Big Mac. Can’t believe how quirky he is! One of the gr…,4218814643,James Sweetnam,Preston,306,237,37716,9928,False
781,Thu Dec 13 00:24:40 +0000 2018,1073010779857797120,RT @schaeffar: I’m at my most gangsta when I tip the McDonald’s drive thru worker.,363381778,peggy z,"Connecticut, USA",297,83,5930,60418,False
782,Thu Dec 13 00:24:43 +0000 2018,1073010792243458048,@blvehazeee I seen a white boy wearing some at McDonald's yesterday. I didn't even know that they made them in mens.,990741931939381248,Mickey O'Neil,"Fresno, CA",853,1899,5802,1835,False
783,Thu Dec 13 00:24:52 +0000 2018,1073010833624465408,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",888617035,Miera 💓,"cheras, kl",711,291,31423,6679,False
784,Thu Dec 13 00:24:54 +0000 2018,1073010838292873218,"RT @YorkUOWHC: We participated in the York University-CAMH Collaborative Open House today @YorkUnews  @CAMHnews .  Picture: Prof Dastjerdi,…",2802487659,SDNR-4 First Nations,Toronto/Ottawa/The Far North ,275,540,2014,2519,False
785,Thu Dec 13 00:24:54 +0000 2018,1073010838548578304,RT @breaking9111: SHOCK VIDEO: Elderly Woman Run Over By Scumbag at Florida McDonald’s - https://t.co/a6IO2Lw3Yz,2872623043,Max,,947,637,154366,27649,False
786,Thu Dec 13 00:24:55 +0000 2018,1073010843216834561,I went to McDonald’s and got a sprite I am the epitome of self care,223689407,Lets Yeet This Wheat🌾,"Albuquerque, NM",124,386,10352,4033,False
787,Thu Dec 13 00:24:56 +0000 2018,1073010850485624832,RT @TheAmranFanz: RT kalau McDonald’s Malaysia patut ada fries XXXL ni 🤤🍟 https://t.co/DQtG9f2X5D,781497687178825728,a i n a 💙,Malaysia,200,129,2371,1879,False
788,Thu Dec 13 00:24:58 +0000 2018,1073010858014326784,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1030221631,Biancita .,,617,625,11483,4599,False
789,Thu Dec 13 00:25:00 +0000 2018,1073010864981192704,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,2171631621,Estie,Colombia,237,168,10917,21909,False
790,Thu Dec 13 00:25:01 +0000 2018,1073010870483968001,"""reduce"" 😨",764165053125758976,mezzo 🎹,probably by the piano,430,186,7012,8252,False
791,Thu Dec 13 00:25:04 +0000 2018,1073010882089635840,SHOCK VIDEO: Elderly Woman Run Over By Scumbag at Florida McDonald’s https://t.co/j0SlUh4W2H via @breaking911,2872623043,Max,,947,637,154367,27649,False
792,Thu Dec 13 00:25:06 +0000 2018,1073010891547766784,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,599738982,The Silvabakk 🦍🇻🇪,"Tampa,Fl",217,323,7877,6694,False
793,Thu Dec 13 00:25:09 +0000 2018,1073010904340393984,@JChurchRadio In n Out I can accept... but McDonald's Jimmy?!!,3282596390,dj œlbær;,,87,80,2295,908,False
794,Thu Dec 13 00:25:11 +0000 2018,1073010912322297856,"I could literally tweet fuck that dude, and be talking bout someone in the line at McDonald’s. But continue to stalk away 🙃🙃🙃",1115882406,〰️shelbi〰️,,487,335,12478,3344,False
795,Thu Dec 13 00:25:11 +0000 2018,1073010913093943296,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,54408531,drea,"Oxnard, California",190,340,5035,991,False
796,Thu Dec 13 00:25:13 +0000 2018,1073010917884026885,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,2495603166,Rockie🇯🇲,PG,1087,705,48166,98404,False
797,Thu Dec 13 00:25:14 +0000 2018,1073010925131755521,Please,508273445,NIGHTENJIN,Canada,2149,1700,8833,27970,False
798,Thu Dec 13 00:25:15 +0000 2018,1073010927824449538,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,617614344,Tay✨,,810,679,18203,6699,False
799,Thu Dec 13 00:25:18 +0000 2018,1073010941678088194,"RT @helen_it: Yeah, NAH. There are enough unemployed over-45s to supply plenty of workers in niches from IT, to advertising, to engineering…",72160503,wentworth falls,Sydney,1747,1761,62722,91370,False
800,Thu Dec 13 00:25:21 +0000 2018,1073010952596000773,Petition to bring back cinnamelts from mcdonald’s https://t.co/JP5nkldnBJ,712858374996692992,𝓗𝑜𝓃𝑒𝓎,,134,132,5502,7536,False
801,Thu Dec 13 00:25:44 +0000 2018,1073011051011010560,RT @Bro_Hazwan: Baja kuda🐴🐴 100% organik tiada bahan kimia. Tepi jalan berhadapan Mcdonald Perda. RT untuk rezeki kami bertiga🤗🤗 https://t.…,1007965355887611904,Farhan Aidid,"Langkawi, Kedah",55,322,74,296,False
802,Thu Dec 13 00:25:47 +0000 2018,1073011064072224768,mcdonald’s me please,1365876410,kyy🍭,,1295,926,27632,177,False
803,Thu Dec 13 00:25:48 +0000 2018,1073011065661710336,RT @hotelgaruda: chris is playing this mcdonald’s rave tomorrow and i’m tempted to make an edit of fisher “losing it” with the mcdonald’s “…,4872205115,Sisi✨,in the pit,614,3059,9745,28897,False
804,Thu Dec 13 00:25:52 +0000 2018,1073011084934701057,LMFAO,2236683594,. ,DDD,2024,1293,67704,19509,False
805,Thu Dec 13 00:25:56 +0000 2018,1073011099178549248,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,333662779,March 1 🤑,,2066,1836,63646,32066,False
806,Thu Dec 13 00:26:00 +0000 2018,1073011116853342208,Never in my life will I be over the fact that Kate and I just happen to be from the same tiny town in the middle of… https://t.co/nUEhxPNkin,2796946108,kayleigh💔,🚦,534,404,9109,62584,False
807,Thu Dec 13 00:26:01 +0000 2018,1073011119340617728,RT @LookItsDomo: McDonald’s Park Hialeah FL https://t.co/Kfojx3Sx37,2214212890,Beato,3O5,1058,588,46311,78033,False
808,Thu Dec 13 00:26:03 +0000 2018,1073011130069643265,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2258293728,نورا,"North Carolina, USA",395,267,13467,75942,False
809,Thu Dec 13 00:26:04 +0000 2018,1073011133227909120,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,836307889472032770,Meg Sweitzer,"Manchester, PA",162,391,1926,14963,False
810,Thu Dec 13 00:26:11 +0000 2018,1073011161455562752,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,463208175,Anna Rossiter,,786,553,23882,16846,False
811,Thu Dec 13 00:26:14 +0000 2018,1073011173904199681,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",399548351,seth,,675,296,135487,14037,False
812,Thu Dec 13 00:26:14 +0000 2018,1073011174558568454,"This, right here, is the content I come on this website to see",741293378,Emily O'Flynn,"Athens, OH",955,837,6101,24661,False
813,Thu Dec 13 00:26:20 +0000 2018,1073011199606960128,Had McDonald’s for dinner. Mitch &amp; Beau would be proud.,28896995,.,new york ,1641,294,193696,30400,False
814,Thu Dec 13 00:26:21 +0000 2018,1073011203247611906,RT @BurgerKing: brb going to McDonald’s,1028730789792571392,keke,,45,172,1311,1116,False
815,Thu Dec 13 00:26:23 +0000 2018,1073011214484045825,"RT @koamfox14: Once the project is complete, it will connect Interstate 49 between McDonald county and west of Bella Vista, Arkansas, where…",738840687269928960,Christopher Allen,Altamont KS ,129,693,485,2573,False
816,Thu Dec 13 00:26:24 +0000 2018,1073011218946772992,"dulu McD lebih enak ternyata krn pake minyak hewan, sekarang udh minyak nabati

kok sekarang masih enak, ini kah na… https://t.co/timUpXQiGI",108519158,Nata Andreas,Vatikan,875,152,10042,17,False
817,Thu Dec 13 00:26:24 +0000 2018,1073011219483680768,Minute By Minute - Michael McDonald with The Doobie Brothers - w/Lyrics https://t.co/aWUISbov4I via @YouTube,20005102,Global Plastic,San Diego,10861,12197,4121,54,False
818,Thu Dec 13 00:26:26 +0000 2018,1073011226266034181,To the girls that keep staring at me in McDonald’s. What’s up sweetie 🙃👏😡,808679569461051392,Drew James,"Manchester, IA",89,223,1862,1909,False
819,Thu Dec 13 00:26:26 +0000 2018,1073011227566194688,RT @EvolveMyCulture: @blvehazeee I seen a white boy wearing some at McDonald's yesterday. I didn't even know that they made them in mens.,3221327678,call me duckiee 🦆😎,"Milwaukee, WI",2242,1887,31250,57306,False
820,Thu Dec 13 00:26:27 +0000 2018,1073011230531510272,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",951089322,Nuha !,pahang,431,194,24375,1162,False
821,Thu Dec 13 00:26:28 +0000 2018,1073011235246010373,"A apology, McDonald’s, spend the night at a friend house etc",3152620788,jaaaas ✍🏾㊙️,"Orlando, FL",2286,1531,102081,5590,False
822,Thu Dec 13 00:26:28 +0000 2018,1073011236046958592,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",3109893541,salsabila👧,,187,209,14579,5675,False
823,Thu Dec 13 00:26:29 +0000 2018,1073011237892603904,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,378960132,T Marie,"Long Island, New York",938,446,69640,31114,False
824,Thu Dec 13 00:26:33 +0000 2018,1073011256477405184,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",3240570872,🧚🏻‍♀️,heart.,233,230,25539,3262,False
825,Thu Dec 13 00:26:34 +0000 2018,1073011261334540288,"RT @lenapfvr: Eu no dia a dia // eu na internet

Eu engano mais que propaganda McDonald's https://t.co/Yq0YCk2qe5",333481172,helena,"Mongaguá, Brasil",23718,14326,260774,835,False
826,Thu Dec 13 00:26:36 +0000 2018,1073011266778591232,RT @frznafrna: Nak panas je.sejuk taknak https://t.co/cUj5ZjPWEY,484592056,m,"Langkawi, Kedah",828,384,107592,45475,False
827,Thu Dec 13 00:26:41 +0000 2018,1073011287662256128,RT @TrinityKiara_: I will sit behind 30 cars at Chick-Fil-A before i sit behind 4 at McDonald's‼️🤣,827119701243346944,🐐Sebastian  🍾,"Kansas, USA",504,1240,20398,4722,False
828,Thu Dec 13 00:26:43 +0000 2018,1073011298995191808,( رحلة سد جوع أخر الليل )  - McDonald’s - الثالثة فجرًا 🍔🖤 https://t.co/kFYBSrfxh8,279706016,Baselyy ☁️,"Madrid, Spain",319,218,6814,624,False
829,Thu Dec 13 00:26:45 +0000 2018,1073011305890631683,Kat: *whilst grabbing our ice cream cones from McDonald’s employee* “Meagan shUT THE FUCK IM LITERALLY GETTING YOU… https://t.co/kzG6Q6SEa0,525001034,meag 🖤,Corn Field ,246,195,14958,9516,False
830,Thu Dec 13 00:26:47 +0000 2018,1073011313784193025,RT @WeezyOverrated: u ain’t McDonald’s but I’m lovin’ it https://t.co/Lk9IBBnnCB,939713277000421376,ᴄʜᴇʀʀʏ ᴛᴡɪᴢᴢʟᴇʀ,,1655,394,1056,632,False
831,Thu Dec 13 00:26:49 +0000 2018,1073011320306446336,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2863026154,han 🧛🏼‍♀️,"Port Orange, FL",245,190,4144,26789,False
832,Thu Dec 13 00:26:50 +0000 2018,1073011327705251841,RT @Troyavision: almost crashed pulling up to McDonald’s https://t.co/xcqZfPvmkR,2670831074,Eric,"Austin, TX",452,562,12062,34332,False
833,Thu Dec 13 00:26:54 +0000 2018,1073011343450464256,@KingcougarMike @eddiesofficials @EPLSB @daveaplus @diffle @sportsroadtrips @Mrs_Diffle @gilligan80 @johnnysfgiants… https://t.co/BjcFGUvWdD,2740531990,Joseph Glicker,"Los Angeles, CA",10,25,71,486,False
834,Thu Dec 13 00:26:54 +0000 2018,1073011345279176704,McDonald’s sprite hits so good???,416034414,Syd❥,"Fresno, CA",1390,319,55850,45166,False
835,Thu Dec 13 00:27:00 +0000 2018,1073011368608129024,"@Jim67InRealLife We'd love to see you back, Jim. As one of the world’s largest food companies, we are embracing the… https://t.co/yaqkPc7GrT",71026122,McDonald's,,3515252,14201,469352,4341,True
836,Thu Dec 13 00:27:04 +0000 2018,1073011386815414272,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",415439529,ainur,,366,180,14167,321,False
837,Thu Dec 13 00:27:07 +0000 2018,1073011396386938880,This is ignorant. It’s not DoorDash fault...it’s McDonald’s as we all know. DoorDash would’ve refunded the money re… https://t.co/a7p3mnpPAU,157894703,chinå,hoflo | UIUC,524,266,67152,2980,False
838,Thu Dec 13 00:27:07 +0000 2018,1073011398479831040,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",2243474172,ain,"TPG, M'sia ",588,265,31043,3027,False
839,Thu Dec 13 00:27:08 +0000 2018,1073011401906642944,seriously though please bring this back it’s the greatest mcdonald’s toy i’ve ever seen @McDonalds https://t.co/CmFVKHMzFq,773643236581801984,¨̮peppermint bennett¨̮,bed,119,421,3953,12025,False
840,Thu Dec 13 00:27:12 +0000 2018,1073011417807126528,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",723393284,nazreen,Kuala Lumpur,106,85,8839,154,False
841,Thu Dec 13 00:27:15 +0000 2018,1073011433233891328,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1653576642,Truds,Sc:truds_thomas,741,666,20033,36780,False
842,Thu Dec 13 00:27:18 +0000 2018,1073011444671639552,2004 Ty Teanie Beanie Baby '10th Bear Toy' Red Stuffed Animal Teddy Bear McDonald's Happy Meal #1 - New in Package… https://t.co/rGPo2LjwTT,886802712590925824,TreasureValley,"Abbotsford, British Columbia",4257,4877,4982,2474,False
843,Thu Dec 13 00:27:20 +0000 2018,1073011451902648320,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,2756280636,Jess Domenici🍂,"Portland, OR",179,178,1050,2356,False
844,Thu Dec 13 00:27:20 +0000 2018,1073011453907689472,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,1016889408509931520,Iris🌻,,79,65,537,949,False
845,Thu Dec 13 00:27:22 +0000 2018,1073011459850792960,@Fahraynk @McDonalds Agreed. I take the bus and I only have 5 min in between buses next to the McDonald’s and this… https://t.co/db5is04Dqj,775209468980105218,Yayrob,"Ellicott City, MD",3,7,26,78,False
846,Thu Dec 13 00:27:29 +0000 2018,1073011491715002368,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1034840903733665792,Lexi Thomas,,19,134,262,214,False
847,Thu Dec 13 00:27:34 +0000 2018,1073011512770482177,@PTXofficial Carol of the Bells is playing in my local McDonald’s right now! I love it!,636714301,Aly Rosema,,294,589,4040,18595,False
848,Thu Dec 13 00:27:36 +0000 2018,1073011520559140864,"Apparently if u order @ bk that’s next to a McDonald’s, u get a whopper for 1 cent../",750580548045828096,Domylama🇵🇷,Cali,266,271,9983,3460,False
849,Thu Dec 13 00:27:37 +0000 2018,1073011522849230848,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,837077556,RIAH3,,40,71,522,426,False
850,Thu Dec 13 00:27:42 +0000 2018,1073011543271399424,"RT @LordBalvin: Last night, I went live on Twitch to help @PikaChulita in hopes of raising $200 for 8 low income kids to get toys this Chri…",1069617128624525317,Stun,,60,46,602,4,False
851,Thu Dec 13 00:27:46 +0000 2018,1073011559918657538,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1711053871,Courtney Bridgers ღ ღ,"Atlanta, GA",103,96,96,752,False
852,Thu Dec 13 00:27:47 +0000 2018,1073011563995508741,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,442284561,s e n n ♡,"houston, texas ",502,346,9372,957,False
853,Thu Dec 13 00:27:49 +0000 2018,1073011576037351424,yeah sex is great &amp; all but have you ever had a mcdonald’s coke ?,257258821,jessie,Dunder Mifflin Paper Comp.,938,637,16652,15731,False
854,Thu Dec 13 00:27:53 +0000 2018,1073011590113284096,Ugh. I ate McDonald’s,1060553208701960192,💀,United States,20,26,112,120,False
855,Thu Dec 13 00:28:01 +0000 2018,1073011625484009473,RT @JoshBew95: Dennis Skinner is a fucking working class hero mate and Stewart McDonald is a specky grass https://t.co/BVRPyNll9s,72125461,Alex Briggs,Portsmouth,236,739,7369,12423,False
856,Thu Dec 13 00:28:04 +0000 2018,1073011637156831232,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,1035246618,Shelby,"Blythewood, SC",229,305,6941,4526,False
857,Thu Dec 13 00:28:10 +0000 2018,1073011661882048512,"RT @ulat_bulu_bulu: When your mom drives past McDonald's and says ""there's food at home."" https://t.co/f40cDCKw6x",1047225990424944640,HA,Kuala Lumpur,46,252,307,300,False
858,Thu Dec 13 00:28:13 +0000 2018,1073011672858660866,RT @BriannaValido: Driving down boston street in Salem https://t.co/KbiQjoCz5B,2891308927,sara 🥯,,138,247,2995,11623,False
859,Thu Dec 13 00:28:15 +0000 2018,1073011685173182464,Queria ir no Mcdonald mas a preguica é maior,388313098,Nathália Santos,"Rio de Janeiro, Brasil",555,1528,14988,6780,False
860,Thu Dec 13 00:28:17 +0000 2018,1073011689979695104,RT @tonestradamus: When you lit and you run over the curb at McDonald’s https://t.co/XXB4hpgCdV,2495774532,K U B,,226,268,2346,2776,False
861,Thu Dec 13 00:28:18 +0000 2018,1073011696115961856,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",931415599,◼️,,317,218,15563,10638,False
862,Thu Dec 13 00:28:19 +0000 2018,1073011698485870593,I’m legit crying rn. How can people be so disgusting...,2350824187,ry ry🌻,Colorado ❤️,143,413,1841,8031,False
863,Thu Dec 13 00:28:34 +0000 2018,1073011764181327873,"Honestly, the most selfish thing I’ve probably ever done was eat fries out the McDonald’s bag &amp; then give my siblin… https://t.co/teT1iNIh7Z",2490662713,Sad Gal Bri Bri ✨,"Jacksonville, FL",851,720,36884,32752,False
864,Thu Dec 13 00:28:37 +0000 2018,1073011774578929664,I had such a great time reading to the kids at the Ronald McDonald House last night! The kids were adorable and suc… https://t.co/zgLtPBhjdz,80235491,David McBride,,89,373,3377,5864,False
865,Thu Dec 13 00:28:38 +0000 2018,1073011780664877058,"RT @lenapfvr: Eu no dia a dia // eu na internet

Eu engano mais que propaganda McDonald's https://t.co/Yq0YCk2qe5",875177926228144128,'Dançarino Canadense 💃🇨🇦,"Canadá 🍁, Carioca/021(RJ)🔥",2751,1620,50843,58987,False
866,Thu Dec 13 00:28:43 +0000 2018,1073011801321803776,RT @snoobie_92: Asking @JayDaYoungan what he want from McDonald’s 😂😂🤙🏾 https://t.co/NbhjB2fQy0,738484227273064448,Forever15 ❤️👼🏽🕊,"Flint, MI",5226,5634,14270,2343,False
867,Thu Dec 13 00:28:46 +0000 2018,1073011812885454849,@ImScaredq @slutsaucekhloe @LiamOByrne5 @Pornhappy4life Can I fuck ur ass chloe while u wear these McDonald’s shoes https://t.co/ypSvsgouuM,801438649208315905,Chris,Fuck Kiwis ,1447,94,7896,3349,False
868,Thu Dec 13 00:28:48 +0000 2018,1073011823178383360,I’m hoping that I just left it sitting on my ugly green sofa (that I love),2500208292,Mike Casiano,,303,160,8368,6562,False
869,Thu Dec 13 00:28:51 +0000 2018,1073011832359698434,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,172092857,Aub,,998,964,19052,19058,False
870,Thu Dec 13 00:28:51 +0000 2018,1073011833152274432,"RT @mhdhnf: Benda ni kalau dah sejuk, rasa dia takde beza dengan span kering. https://t.co/M06WikIKtH",215554787,adda,Malaysia,245,296,2047,716,False
871,Thu Dec 13 00:28:53 +0000 2018,1073011842941890560,RT @BurgerKing: brb going to McDonald’s,3010654285,TD,"Hattiesburg, MS",320,458,29652,4071,False
872,Thu Dec 13 00:28:54 +0000 2018,1073011846846795776,"RT @yoyotrav: Me: ..........

McDonald’s employees: https://t.co/otmelYbC6l",620581015,Rudy 🌱,"San Antonio / San Marcos, Tx",592,276,16009,16005,False
873,Thu Dec 13 00:28:54 +0000 2018,1073011847081672704,RT @vic_moser: Creeping on me and my posts won’t tell you anything. I could tweet “I’m so done” and be talking about how McDonald’s didn’t…,751667528275988480,lexa,"Memphis, TN",185,166,2838,4931,False
